year,month,day,hour,minute,second,Ta,qa,Psfc,U,SW,PPT
2023,3,12,0,30,0,272.6350000000007,0.0029134500000002205,73750.89999999998,1.442142649999806,247.9100000000566,0.0
2023,3,12,0,45,0,272.1474999999997,0.00275187499999989,73759.4,1.584378925000097,206.39699999997168,0.0
2023,3,12,1,0,0,271.66,0.0025903,73767.9,1.7266152,164.884,0.0
2023,3,12,1,15,0,271.17250000000035,0.0024287250000001102,73776.2,1.867608749999904,123.6630000000281,0.0
2023,3,12,1,30,0,270.6849999999994,0.0022671499999997796,73784.5,2.0086023000001925,82.44199999994376,0.0
2023,3,12,1,45,0,270.19749999999965,0.0021055749999998896,73792.80000000002,2.1495958500000962,41.22099999997188,0.0
2023,3,12,2,0,0,269.71,0.001944,73801.1,2.2905894,0.0,0.0
2023,3,12,2,15,0,269.21999999999935,0.0017824249999997795,73809.55000000002,2.4357947500001984,0.0,0.0
2023,3,12,2,30,0,268.73,0.00162085,73818.0,2.5810001,0.0,0.0
2023,3,12,2,45,0,268.2400000000007,0.0014592750000002204,73826.44999999998,2.726205449999802,0.0,0.0
2023,3,12,3,0,0,267.75,0.0012977,73834.9,2.8714108,0.0,0.0
2023,3,12,3,15,0,267.7075,0.0012837500000000095,73830.925,2.7665018250000717,0.0,0.0
2023,3,12,3,30,0,267.6650000000001,0.0012698000000000188,73826.95000000001,2.661592850000143,0.0,0.0
2023,3,12,3,45,0,267.62249999999995,0.0012558499999999904,73822.97499999999,2.5566838749999286,0.0,0.0
2023,3,12,4,0,0,267.58,0.0012419,73819.0,2.4517749,0.0,0.0
2023,3,12,4,15,0,267.535,0.0012279000000000096,73815.025,2.3507027500000692,0.0,0.0
2023,3,12,4,30,0,267.4899999999999,0.0012138999999999809,73811.05,2.249630599999862,0.0,0.0
2023,3,12,4,45,0,267.44499999999994,0.0011998999999999903,73807.07500000001,2.148558449999931,0.0,0.0
2023,3,12,5,0,0,267.4,0.0011859,73803.1,2.0474863,0.0,0.0
